MJD,shift
60507.81034479552,-165702995.682408750057220458984375
60507.810437500855,-165702995.637870311737060546875
60507.81053023086,-165702995.67571008205413818359375
60507.81062286941,-165702995.66282939910888671875
60507.81071560271,-165702995.601064026355743408203125
60507.81080828971,-165702995.63510954380035400390625
60507.810900987766,-165702995.6312372684478759765625
60507.81099366074,-165702995.66511237621307373046875
60507.811086308415,-165702995.700120985507965087890625
60507.811179042554,-165702995.669653415679931640625
60507.81127162432,-165702995.665352165699005126953125
60507.81136445526,-165702995.66687572002410888671875
60507.8114570489,-165702995.64148461818695068359375
60507.81154976515,-165702995.638093054294586181640625
60507.81164246245,-165702995.692333042621612548828125
60507.81173518407,-165702995.65533125400543212890625
60507.81182784497,-165702995.647768497467041015625
60507.81192052193,-165702995.65646994113922119140625
60507.81201324005,-165702995.702160537242889404296875
60507.81210593168,-165702995.700923979282379150390625
60507.8121986358,-165702995.695738375186920166015625
60507.812291371345,-165702995.64263308048248291015625
60507.812383954544,-165702995.628375232219696044921875
60507.8124766591,-165702995.665043771266937255859375
60507.81256937639,-165702995.688518106937408447265625
60507.81266204901,-165702995.713542640209197998046875
60507.812754771425,-165702995.694120824337005615234375
60507.812847395566,-165702995.768674790859222412109375
60507.812940145275,-165702995.79470598697662353515625
60507.813032818536,-165702995.764774501323699951171875
60507.81312547001,-165702995.731453955173492431640625
60507.81321819835,-165702995.644546449184417724609375
60507.8133108907,-165702995.67950880527496337890625
60507.81340356986,-165702995.769491672515869140625
60507.81349621655,-165702995.716188848018646240234375
60507.81358890282,-165702995.65562593936920166015625
60507.813681584026,-165702995.598363459110260009765625
60507.81377431071,-165702995.61624443531036376953125
60507.813867001474,-165702995.6666965484619140625
60507.8139597014,-165702995.681247174739837646484375
60507.81405233541,-165702995.6726238727569580078125
60507.81414506638,-165702995.660448610782623291015625
60507.81423775218,-165702995.6521027088165283203125
60507.81433041461,-165702995.663595676422119140625
60507.814423104086,-165702995.6520812511444091796875
60507.814515835475,-165702995.678548514842987060546875
60507.81460848286,-165702995.738633334636688232421875
60507.814701227755,-165702995.7125356197357177734375
60507.81479384064,-165702995.689222514629364013671875
60507.81488662217,-165702995.666456043720245361328125
60507.814979229835,-165702995.733027279376983642578125
60507.81507201872,-165702995.724233329296112060546875
60507.81516466003,-165702995.67948830127716064453125
60507.815257309645,-165702995.6535205841064453125
60507.81535003999,-165702995.64545667171478271484375
60507.81544274349,-165702995.6342031955718994140625
60507.815535426074,-165702995.6065938472747802734375
60507.815628113654,-165702995.52515709400177001953125
60507.81572081215,-165702995.603376865386962890625
60507.81581352355,-165702995.72107565402984619140625
60507.81590620039,-165702995.690637409687042236328125
60507.81599886874,-165702995.72865140438079833984375
60507.81617247985,
60507.81618424599,-165702995.728047430515289306640625
60507.816276964186,-165702995.637470245361328125
60507.81636958653,-165702995.58642876148223876953125
60507.816462311974,-165702995.5736577510833740234375
60507.8165549213,-165702995.671615540981292724609375
60507.816647671185,-165702995.72403681278228759765625
60507.816740360024,-165702995.7565238475799560546875
60507.81683300288,-165702995.706487119197845458984375
60507.8169257325,-165702995.730145752429962158203125
60507.81701842806,-165702995.67507421970367431640625
60507.81711108835,-165702995.703127205371856689453125
60507.81720384367,-165702995.654710233211517333984375
60507.81729645984,-165702995.744518756866455078125
60507.81738923691,-165702995.704514682292938232421875
60507.81748185829,-165702995.7179858684539794921875
60507.81757459399,-165702995.759789168834686279296875
60507.817667283074,-165702995.7282941341400146484375
60507.81775996156,-165702995.688921988010406494140625
60507.81785267548,-165702995.730364322662353515625
60507.81794535808,-165702995.68015277385711669921875
60507.81803806208,-165702995.662140309810638427734375
60507.81813071515,-165702995.652910768985748291015625
60507.81822340597,-165702995.707542479038238525390625
60507.81831607853,-165702995.675022423267364501953125
60507.81840880002,-165702995.655765950679779052734375
60507.818501465365,-165702995.570481002330780029296875
60507.81859412278,-165702995.61644637584686279296875
60507.818686854545,-165702995.623500525951385498046875
60507.818779549794,-165702995.630994260311126708984375
60507.818872259224,-165702995.65726315975189208984375
60507.818964890874,-165702995.63497722148895263671875
60507.81905758585,-165702995.6216375827789306640625
60507.819150329735,-165702995.689367711544036865234375
60507.81924298729,-165702995.683210432529449462890625
60507.819335685774,-165702995.64772880077362060546875
60507.819428407696,-165702995.789659321308135986328125
60507.81952104417,-165702995.7537319660186767578125
60507.819613736574,-165702995.72394561767578125
60507.81970644588,-165702995.709429204463958740234375
60507.81988005699,
60507.81989184935,-165702995.6452019214630126953125
60507.81998446429,-165702995.70656335353851318359375
60507.820077200355,-165702995.7381899356842041015625
60507.82016989172,-165702995.648762881755828857421875
60507.82026255371,-165702995.574429333209991455078125
60507.82035519087,-165702995.644840657711029052734375
60507.82044792513,-165702995.6548912525177001953125
60507.8205405634,-165702995.6745507717132568359375
60507.82063335322,-165702995.61866652965545654296875
60507.82072598093,-165702995.634937584400177001953125
60507.82081871055,-165702995.6827800273895263671875
60507.82091138844,-165702995.697880923748016357421875
60507.82100401786,-165702995.703513681888580322265625
60507.8210967394,-165702995.628251373767852783203125
60507.82118944039,-165702995.56005382537841796875
60507.82128212851,-165702995.553078472614288330078125
60507.82137480701,-165702995.652307569980621337890625
60507.821467512906,-165702995.622394084930419921875
60507.821560181,-165702995.55626595020294189453125
60507.821652875835,-165702995.64206874370574951171875
60507.82174560524,-165702995.63558495044708251953125
60507.82183829544,-165702995.590547978878021240234375
60507.82193095678,-165702995.5930011272430419921875
60507.82202369747,-165702995.587008953094482421875
60507.82211632081,-165702995.581196844577789306640625
60507.82220903091,-165702995.7073719501495361328125
60507.82230168907,-165702995.789884269237518310546875
60507.82239442332,-165702995.668468415737152099609375
60507.822487069585,-165702995.5828974246978759765625
60507.82257975069,-165702995.707361161708831787109375
60507.82267249584,-165702995.69529306888580322265625
60507.82276514709,-165702995.576286792755126953125
60507.8228578871,-165702995.528150141239166259765625
60507.822950549154,-165702995.678817927837371826171875
60507.82304324519,-165702995.69375169277191162109375
60507.82313588356,-165702995.64894711971282958984375
60507.82322862512,-165702995.7271654605865478515625
60507.82332130417,-165702995.750084936618804931640625
60507.823413977545,-165702995.68094456195831298828125
60507.82350665253,-165702995.690943241119384765625
60507.823599383264,-165702995.661966800689697265625
60507.82369200236,-165702995.613386452198028564453125
60507.823784681095,-165702995.66372597217559814453125
60507.82387741409,-165702995.662400543689727783203125
60507.82397005955,-165702995.697628557682037353515625
60507.82406275848,-165702995.646320402622222900390625
60507.82415553933,-165702995.6591589450836181640625
60507.82424817625,-165702995.59811878204345703125
60507.82434088338,-165702995.576378285884857177734375
60507.82443352777,-165702995.660657227039337158203125
60507.824526230215,-165702995.677287518978118896484375
60507.824618916246,-165702995.675741374492645263671875
60507.82479252735,
60507.824804242744,-165702995.73162853717803955078125
60507.824897009006,-165702995.658408463001251220703125
60507.82498970445,-165702995.690436184406280517578125
60507.82508239629,-165702995.662829458713531494140625
60507.82517507552,-165702995.63529264926910400390625
60507.825267773005,-165702995.6289246082305908203125
60507.82536046493,-165702995.55993688106536865234375
60507.82545313856,-165702995.574663937091827392578125
60507.825545831154,-165702995.59517991542816162109375
60507.82563848042,-165702995.575473010540008544921875
60507.825731221805,-165702995.58698928356170654296875
60507.82590483291,
60507.825916638714,-165702995.7043316364288330078125
60507.82600930035,-165702995.786390781402587890625
60507.82610195028,-165702995.6852474212646484375
60507.82619468577,-165702995.592586338520050048828125
60507.82628734006,-165702995.5628263950347900390625
60507.82638001,-165702995.516073524951934814453125
60507.8264727546,-165702995.53731787204742431640625
60507.826565412666,-165702995.5475451946258544921875
60507.8266580874,-165702995.562452137470245361328125
60507.82675078669,-165702995.605364501476287841796875
60507.826843483046,-165702995.573054134845733642578125
60507.82693614208,-165702995.507267892360687255859375
60507.827028829946,-165702995.524694979190826416015625
60507.82712153534,-165702995.560470998287200927734375
60507.82721426693,-165702995.642459392547607421875
60507.82730689542,-165702995.602636754512786865234375
60507.8273996175,-165702995.669770717620849609375
60507.827573228606,
60507.82758498573,-165702995.590742588043212890625
60507.82767767132,-165702995.60818767547607421875
60507.82777036907,-165702995.677962243556976318359375
60507.82786306264,-165702995.62243854999542236328125
60507.82795577086,-165702995.54656994342803955078125
60507.828048430274,-165702995.5471343994140625
60507.828141104575,-165702995.59165751934051513671875
60507.82823377343,-165702995.664469897747039794921875
60507.82832651704,-165702995.64974176883697509765625
60507.82841922916,-165702995.650718152523040771484375
60507.82851190141,-165702995.6578662395477294921875
60507.82860457066,-165702995.665096759796142578125
60507.828697287085,-165702995.49065411090850830078125
60507.82878991317,-165702995.519266784191131591796875
60507.8288826882,-165702995.703271687030792236328125
60507.828975331875,-165702995.656284749507904052734375
60507.829067999875,-165702995.701110422611236572265625
60507.82916071049,-165702995.652490079402923583984375
60507.8293343216,
60507.82934612395,-165702995.59509766101837158203125
60507.82943881613,-165702995.66080677509307861328125
60507.82953144992,-165702995.6756169795989990234375
60507.82962421051,-165702995.61985242366790771484375
60507.82971686869,-165702995.5649340152740478515625
60507.82980954705,-165702995.619084894657135009765625
60507.829902184254,-165702995.603015959262847900390625
60507.82999490229,-165702995.50764381885528564453125
60507.83008756498,-165702995.52961051464080810546875
60507.83026117609,
60507.83027299533,-165702995.585314095020294189453125
60507.83036567428,-165702995.6276752948760986328125
60507.83045837155,-165702995.583331882953643798828125
60507.830551053754,-165702995.5856227874755859375
60507.8306437959,-165702995.56845557689666748046875
60507.83073640303,-165702995.62166488170623779296875
60507.830829147955,-165702995.5888879299163818359375
60507.8309218616,-165702995.637343108654022216796875
60507.83101447774,-165702995.599632799625396728515625
60507.83110714546,-165702995.5796768665313720703125
60507.83119986729,-165702995.55691254138946533203125
60507.83129255185,-165702995.56314718723297119140625
60507.83138519712,-165702995.5885241031646728515625
60507.831477975255,-165702995.581030905246734619140625
60507.83157063673,-165702995.584820926189422607421875
60507.83166329328,-165702995.594301402568817138671875
60507.83175601824,-165702995.5384271144866943359375
60507.83184864669,-165702995.59363448619842529296875
60507.8320222578,
60507.8320340107,-165702995.619698703289031982421875
60507.83212670301,-165702995.680747330188751220703125
60507.832219395306,-165702995.627507150173187255859375
60507.832312141785,-165702995.63502275943756103515625
60507.8324048606,-165702995.6217133998870849609375
60507.83249754621,-165702995.580995142459869384765625
60507.83259016525,-165702995.491043865680694580078125
60507.83268287831,-165702995.492590844631195068359375
60507.83277557914,-165702995.53603994846343994140625
60507.83286822403,-165702995.522399485111236572265625
60507.83296101611,-165702995.47377812862396240234375
60507.83305364511,-165702995.63864648342132568359375
60507.83314634731,-165702995.654583275318145751953125
60507.83323899688,-165702995.588858187198638916015625
60507.83333172491,-165702995.57821738719940185546875
60507.8334244134,-165702995.505214750766754150390625
60507.83351707364,-165702995.53393948078155517578125
60507.83360974889,-165702995.482811152935028076171875
60507.83370242792,-165702995.593129217624664306640625
60507.83379514476,-165702995.63305175304412841796875
60507.83388791851,-165702995.636138975620269775390625
60507.83398051851,-165702995.559500634670257568359375
60507.83407324012,-165702995.539937674999237060546875
60507.834165920925,-165702995.50848281383514404296875
60507.83425865703,-165702995.5213520526885986328125
60507.83435135725,-165702995.588314056396484375
60507.83444395337,-165702995.57654058933258056640625
60507.834536631,-165702995.600019872188568115234375
60507.834629395074,-165702995.595731437206268310546875
60507.83472203363,-165702995.576843082904815673828125
60507.83481475066,-165702995.5894505977630615234375
60507.83490743823,-165702995.5727031230926513671875
60507.8350000844,-165702995.595508515834808349609375
60507.83509282893,-165702995.573508918285369873046875
60507.835185501615,-165702995.51793003082275390625
60507.83535911272,
60507.83537087258,-165702995.586241543292999267578125
60507.83546359596,-165702995.58505308628082275390625
60507.83555628584,-165702995.57333362102508544921875
60507.83564898427,-165702995.61909735202789306640625
60507.83574164333,-165702995.683191597461700439453125
60507.8358343208,-165702995.6548058986663818359375
60507.83592697083,-165702995.5575063228607177734375
60507.83601961517,-165702995.480555117130279541015625
60507.83611240489,-165702995.654979705810546875
60507.83620513856,-165702995.623467862606048583984375
60507.83637874967,
60507.83639047003,-165702995.576649248600006103515625
60507.83648310366,-165702995.568698465824127197265625
60507.83657583569,-165702995.571114599704742431640625
60507.83666848676,-165702995.543296039104461669921875
60507.83676121068,-165702995.52024281024932861328125
60507.836853858855,-165702995.535169899463653564453125
60507.83694655101,-165702995.513590633869171142578125
60507.837039248334,-165702995.46941411495208740234375
60507.837131936896,-165702995.600109398365020751953125
60507.837305548004,
60507.83731733937,-165702995.626300871372222900390625
60507.83740999373,-165702995.5772192478179931640625
60507.83750266604,-165702995.632267892360687255859375
60507.83759546461,-165702995.489502429962158203125
60507.83776907572,
60507.83778082882,-165702995.588516712188720703125
60507.83787348528,-165702995.626516819000244140625
60507.83796616644,-165702995.566111505031585693359375
60507.838058836154,-165702995.602508723735809326171875
60507.83815160588,-165702995.587899982929229736328125
60507.838244232225,-165702995.529931962490081787109375
60507.83833690815,-165702995.58062398433685302734375
60507.83842957757,-165702995.650278389453887939453125
60507.83852230873,-165702995.58314621448516845703125
60507.83861502315,-165702995.5223600864410400390625
60507.83878863426,
60507.838800343336,-165702995.53231585025787353515625
60507.83889305791,-165702995.582491099834442138671875
60507.83898570899,-165702995.607904911041259765625
60507.83907848447,-165702995.5516602993011474609375
60507.839252095575,
60507.83926384861,-165702995.487266242504119873046875
60507.839356497134,-165702995.5699441432952880859375
60507.83944915616,-165702995.595166385173797607421875
60507.839541903624,-165702995.587006986141204833984375
60507.83963456221,-165702995.604702889919281005859375
60507.83972722973,-165702995.58288288116455078125
60507.83981992287,-165702995.507625758647918701171875
60507.83991263213,-165702995.516925036907196044921875
60507.84000530005,-165702995.503543853759765625
60507.84009803116,-165702995.5178515911102294921875
60507.84019071791,-165702995.621348857879638671875
60507.84028335549,-165702995.653460025787353515625
60507.84037608347,-165702995.66036570072174072265625
60507.840468760834,-165702995.597298443317413330078125
60507.84056150386,-165702995.644515693187713623046875
60507.8406541277,-165702995.572059154510498046875
60507.84074687741,-165702995.504669368267059326171875
60507.8408395345,-165702995.504037916660308837890625
60507.84093221713,-165702995.573349416255950927734375
60507.8410249342,-165702995.580571651458740234375
60507.84111757812,-165702995.52982604503631591796875
60507.84121035265,-165702995.56731891632080078125
60507.84130295136,-165702995.623314380645751953125
60507.84139566958,-165702995.619922935962677001953125
60507.84148831838,-165702995.579361140727996826171875
60507.84158103986,-165702995.5411908626556396484375
60507.841754650966,
60507.84176640223,-165702995.5402071475982666015625
60507.8418591094,-165702995.55490314960479736328125
60507.84195176428,-165702995.604415118694305419921875
60507.84204452832,-165702995.5840456485748291015625
60507.84213717288,-165702995.64401066303253173828125
60507.842310783984,
60507.84232258639,-165702995.728919088840484619140625
60507.84241530632,-165702995.671128332614898681640625
60507.842507910085,-165702995.535727679729461669921875
60507.84260062117,-165702995.5588991641998291015625
60507.84269328529,-165702995.55942440032958984375
60507.8428668964,
60507.842878690935,-165702995.53847038745880126953125
60507.84297135336,-165702995.491187870502471923828125
60507.84306406846,-165702995.479651749134063720703125
60507.84315676268,-165702995.513004481792449951171875
60507.843249440135,-165702995.581785738468170166015625
60507.84334208304,-165702995.548954665660858154296875
60507.8434348634,-165702995.3981125354766845703125
60507.84352749365,-165702995.49315464496612548828125
60507.84362019033,-165702995.595392405986785888671875
60507.84371292456,-165702995.5807707309722900390625
60507.84380554119,-165702995.45383203029632568359375
60507.84389827812,-165702995.46124172210693359375
60507.84399096644,-165702995.47210919857025146484375
60507.84408358139,-165702995.508738338947296142578125
60507.844176337785,-165702995.5238077640533447265625
60507.84426898299,-165702995.496597588062286376953125
60507.844361692325,-165702995.5007755756378173828125
60507.844454448066,-165702995.48830807209014892578125
60507.84454706677,-165702995.525222361087799072265625
60507.844639780014,-165702995.449059009552001953125
60507.84473246448,-165702995.465944349765777587890625
60507.84490607559,
60507.84491782257,-165702995.427640020847320556640625
60507.84501045551,-165702995.5306065082550048828125
60507.845103225314,-165702995.492054641246795654296875
60507.845195874215,-165702995.533276021480560302734375
60507.845288611505,-165702995.4294855594635009765625
60507.8453812656,-165702995.441744983196258544921875
60507.84547393792,-165702995.34064066410064697265625
60507.8455666601,-165702995.52619445323944091796875
60507.84565938271,-165702995.550073921680450439453125
60507.8457520781,-165702995.498768329620361328125
60507.84584475802,-165702995.376767337322235107421875
60507.84593742481,-165702995.43127000331878662109375
60507.8460301376,-165702995.505687057971954345703125
60507.84612272764,-165702995.476437389850616455078125
60507.84621548489,-165702995.41868877410888671875
60507.846308212625,-165702995.46749150753021240234375
60507.84640084027,-165702995.604140102863311767578125
60507.846493501,-165702995.562111437320709228515625
60507.846586222906,-165702995.52433013916015625
60507.84667887934,-165702995.5410463809967041015625
60507.846771623554,-165702995.45495259761810302734375
60507.84686428224,-165702995.468105494976043701171875
60507.84695698672,-165702995.530007302761077880859375
60507.84704972345,-165702995.506095111370086669921875
60507.84714233654,-165702995.529352247714996337890625
60507.847235055575,-165702995.506325066089630126953125
60507.847327721945,-165702995.42058563232421875
60507.84742046406,-165702995.4311277866363525390625
60507.847513135384,-165702995.505696356296539306640625
60507.8476058006,-165702995.52090632915496826171875
60507.847698547885,-165702995.529077589511871337890625
60507.84779120326,-165702995.479174077510833740234375
60507.84788389188,-165702995.447484493255615234375
60507.84805750299,
60507.848069278414,-165702995.437273919582366943359375
60507.848161978065,-165702995.460974216461181640625
60507.84825466349,-165702995.487249910831451416015625
60507.848347337975,-165702995.424760758876800537109375
60507.848440021655,-165702995.478870689868927001953125
60507.84853270722,-165702995.43972599506378173828125
60507.8486254425,-165702995.418605804443359375
60507.848718099944,-165702995.44538199901580810546875
60507.84881082608,-165702995.419519364833831787109375
60507.84890340192,-165702995.435100138187408447265625
60507.84899618716,-165702995.403466999530792236328125
60507.84908882187,-165702995.3825359344482421875
60507.84926243298,
60507.84927427933,-165702995.3671321868896484375
60507.8493669178,-165702995.362457811832427978515625
60507.84945957303,-165702995.370600998401641845703125
60507.84955227786,-165702995.368238270282745361328125
60507.84964504651,-165702995.5052661895751953125
60507.849737738994,-165702995.451500415802001953125
60507.8498303492,-165702995.354212105274200439453125
60507.84992304531,-165702995.40500843524932861328125
60507.850015780554,-165702995.369652211666107177734375
60507.85010844327,-165702995.348948538303375244140625
60507.85020111892,-165702995.3738644123077392578125
60507.85029384339,-165702995.340911388397216796875
60507.85038652708,-165702995.377764642238616943359375
60507.85047917903,-165702995.44821393489837646484375
60507.85057190208,-165702995.455668747425079345703125
60507.85066457084,-165702995.366346538066864013671875
60507.850757267406,-165702995.321788728237152099609375
60507.85084992964,-165702995.445084631443023681640625
60507.85094259474,-165702995.4234435558319091796875
60507.851035313826,-165702995.417758941650390625
60507.85112799133,-165702995.356011867523193359375
60507.851220681325,-165702995.316290438175201416015625
60507.85131341847,-165702995.331737935543060302734375
60507.85140608029,-165702995.392559587955474853515625
60507.8514987412,-165702995.380469739437103271484375
60507.85159145416,-165702995.389730870723724365234375
60507.8516841346,-165702995.368200600147247314453125
60507.8517768536,-165702995.29619109630584716796875
60507.85186952491,-165702995.393972575664520263671875
60507.851962148095,-165702995.352660655975341796875
60507.85205489212,-165702995.333986818790435791015625
60507.85214758801,-165702995.415055334568023681640625
60507.852240252665,-165702995.4450738430023193359375
60507.85233296881,-165702995.3661015033721923828125
60507.85242564374,-165702995.33977496623992919921875
60507.852518321895,-165702995.376948773860931396484375
60507.8526110582,-165702995.355314552783966064453125
60507.852703703065,-165702995.323448956012725830078125
60507.85279646741,-165702995.344128429889678955078125
60507.852889078786,-165702995.346960246562957763671875
60507.852981813936,-165702995.388434827327728271484375
60507.8530744136,-165702995.436733782291412353515625
60507.85316719561,-165702995.40250980854034423828125
60507.853340806716,
60507.8533525828,-165702995.28063929080963134765625
60507.853445275054,-165702995.29333031177520751953125
60507.85353794598,-165702995.340334415435791015625
60507.85363062015,-165702995.415416061878204345703125
60507.853723336935,-165702995.417000293731689453125
60507.85381601473,-165702995.429201900959014892578125
60507.85398962584,
60507.85400131952,-165702995.444482624530792236328125
60507.854094048766,-165702995.4179880619049072265625
60507.85418671944,-165702995.4118020534515380859375
60507.85427946321,-165702995.42601358890533447265625
60507.85437216864,-165702995.4281346797943115234375
60507.85446481794,-165702995.43784272670745849609375
60507.85455750036,-165702995.486198604106903076171875
60507.85465016925,-165702995.49984943866729736328125
60507.85474288215,-165702995.506286323070526123046875
60507.854835597354,-165702995.415728390216827392578125
60507.85492829293,-165702995.355085313320159912109375
60507.85502097399,-165702995.331167399883270263671875
60507.855113628466,-165702995.380273044109344482421875
60507.855206303,-165702995.357763230800628662109375
60507.855298999086,-165702995.381082236766815185546875
60507.855391758414,-165702995.435414612293243408203125
60507.85548439748,-165702995.43282020092010498046875
60507.85557705733,-165702995.432453691959381103515625
60507.85566976918,-165702995.32719981670379638671875
60507.85576248913,-165702995.412780582904815673828125
60507.85585512817,-165702995.495860636234283447265625
60507.85594783512,-165702995.468176186084747314453125
60507.856040530445,-165702995.414544045925140380859375
60507.85613327998,-165702995.383187830448150634765625
60507.85622589718,-165702995.46021664142608642578125
60507.85631858037,-165702995.50482881069183349609375
60507.85641125442,-165702995.494558155536651611328125
60507.85650398592,-165702995.4282858371734619140625
60507.85659671104,-165702995.467210114002227783203125
60507.85668942498,-165702995.376266062259674072265625
60507.85678203871,-165702995.385904133319854736328125
60507.85687474039,-165702995.365547120571136474609375
60507.85696744887,-165702995.421984851360321044921875
60507.85706012626,-165702995.460158050060272216796875
60507.85715281351,-165702995.351628959178924560546875
60507.85724544179,-165702995.3449268341064453125
60507.857338277754,-165702995.441539287567138671875
60507.8574308507,-165702995.51261770725250244140625
60507.85752352687,-165702995.424367487430572509765625
60507.85761622606,-165702995.29195034503936767578125
60507.85770900927,-165702995.344872057437896728515625
60507.85780164556,-165702995.37820565700531005859375
60507.85789431411,-165702995.373306572437286376953125
60507.857987045056,-165702995.37091362476348876953125
60507.85807967672,-165702995.4461643695831298828125
60507.85817241074,-165702995.421000897884368896484375
60507.85826504442,-165702995.352907955646514892578125
60507.85835770128,-165702995.36724388599395751953125
60507.858450455686,-165702995.41486513614654541015625
60507.858543089365,-165702995.34753572940826416015625
60507.85863585016,-165702995.302390635013580322265625
60507.8587285179,-165702995.291214168071746826171875
60507.85882119342,-165702995.313487827777862548828125
60507.858913925986,-165702995.31834924221038818359375
60507.85900659331,-165702995.305205404758453369140625
60507.85909927943,-165702995.2833387851715087890625
60507.85919194874,-165702995.3051412105560302734375
60507.85928466067,-165702995.3658187389373779296875
60507.85937733714,-165702995.328597247600555419921875
60507.859470007636,-165702995.32541930675506591796875
60507.85956267884,-165702995.30288326740264892578125
60507.85965542117,-165702995.352126061916351318359375
60507.8597480999,-165702995.400917470455169677734375
60507.85984079707,-165702995.3368003368377685546875
60507.8599334469,-165702995.2376911640167236328125
60507.860026144226,-165702995.379282891750335693359375
60507.86011879644,-165702995.357473433017730712890625
60507.860211517786,-165702995.3758985996246337890625
60507.860304187925,-165702995.39864575862884521484375
60507.8603969687,-165702995.29681050777435302734375
60507.860489648534,-165702995.29917275905609130859375
60507.86058235991,-165702995.361827909946441650390625
60507.86067502497,-165702995.33663272857666015625
60507.86076760442,-165702995.331860840320587158203125
60507.86086039254,-165702995.283589303493499755859375
60507.86095304578,-165702995.367109596729278564453125
60507.86104574117,-165702995.319008171558380126953125
60507.86113846282,-165702995.341183006763458251953125
60507.86123111141,-165702995.245773792266845703125
60507.86132381942,-165702995.27849376201629638671875
60507.86141650814,-165702995.316193163394927978515625
60507.861509120055,-165702995.316263258457183837890625
60507.86160189556,-165702995.277485787868499755859375
60507.86169452385,-165702995.30798816680908203125
60507.86178726465,-165702995.319022119045257568359375
60507.8618799289,-165702995.332179963588714599609375
60507.8619726474,-165702995.370485723018646240234375
60507.86206529906,-165702995.391954839229583740234375
60507.862238910166,
60507.862412521274,
60507.86258613238,
60507.86275974349,
60507.8629333546,
60507.863106965706,
60507.863280576814,
60507.86345418792,
60507.86362779903,
60507.86380141014,
60507.863975021246,
60507.864148632354,
60507.86432224346,
60507.86449585457,
60507.86466946568,
60507.864843076786,
60507.865016687894,
60507.865190299,
60507.86536391011,
60507.86553752122,
60507.86571113233,
60507.865884743434,
60507.86605835454,
60507.86623196565,
60507.86640557676,
60507.86657918787,
60507.866752798975,
60507.86692641008,
60507.86710002119,
60507.8672736323,
60507.86744724341,
60507.867620854515,
60507.86779446562,
60507.86796807673,
60507.86814168784,
60507.86831529895,
60507.868488910055,
60507.86866252116,
60507.86883613227,
60507.86900974338,
60507.86918335449,
60507.869356965595,
60507.8695305767,
60507.86958866389,-165702995.297064244747161865234375
60507.86968134034,-165702995.3021566867828369140625
60507.8697740408,-165702995.310336768627166748046875
60507.86986671586,-165702995.324902474880218505859375
60507.86995938268,-165702995.297855913639068603515625
60507.87005201483,-165702995.2177512645721435546875
60507.870144743065,-165702995.2860853672027587890625
60507.87023744312,-165702995.24892055988311767578125
60507.87033019267,-165702995.14062273502349853515625
60507.87042282861,-165702995.215992629528045654296875
60507.870515467,-165702995.224128305912017822265625
60507.8706082158,-165702995.267001807689666748046875
60507.87070089374,-165702995.17420232295989990234375
60507.8707936221,-165702995.151375293731689453125
60507.87088626342,-165702995.18158018589019775390625
60507.87097896856,-165702995.276969432830810546875
60507.87107167279,-165702995.270664036273956298828125
60507.8711643735,-165702995.19539654254913330078125
60507.87125709375,-165702995.152845919132232666015625
60507.87134977093,-165702995.153703033924102783203125
60507.871442461146,-165702995.21963977813720703125
60507.871535149745,-165702995.214513957500457763671875
60507.87162782249,-165702995.21689689159393310546875
60507.87172050776,-165702995.173920154571533203125
60507.871813239144,-165702995.141235053539276123046875
60507.87198685025,
60507.87199859771,-165702995.233529567718505859375
60507.87209117142,-165702995.16134011745452880859375
60507.8721839508,-165702995.139476478099822998046875
60507.87227662378,-165702995.186544477939605712890625
60507.872369289355,-165702995.2161300182342529296875
60507.872462055275,-165702995.255335986614227294921875
60507.872554677546,-165702995.247482717037200927734375
60507.87264737456,-165702995.217572271823883056640625
60507.87274004525,-165702995.18267190456390380859375
60507.87283277305,-165702995.208363056182861328125
60507.87292550805,-165702995.193934977054595947265625
60507.87301812835,-165702995.23928844928741455078125
60507.87311087038,-165702995.230888068675994873046875
60507.87320355345,-165702995.20605432987213134765625
60507.8732961829,-165702995.270464420318603515625
60507.873388885935,-165702995.247344315052032470703125
60507.87348153126,-165702995.206402361392974853515625
60507.87357425057,-165702995.1978952884674072265625
60507.87366700322,-165702995.2143490314483642578125
60507.87375961406,-165702995.198336780071258544921875
60507.873852303856,-165702995.174121320247650146484375
60507.873945010666,-165702995.235710680484771728515625
60507.87403780734,-165702995.19121539592742919921875
60507.87413041298,-165702995.191471278667449951171875
60507.874223152976,-165702995.28067576885223388671875
60507.87431578691,-165702995.21776330471038818359375
60507.874408426054,-165702995.1641395092010498046875
60507.87450116813,-165702995.223085701465606689453125
60507.874593862485,-165702995.248675823211669921875
60507.874686563046,-165702995.247402369976043701171875
60507.87477919411,-165702995.1836822032928466796875
60507.87487199393,-165702995.11693632602691650390625
60507.8749645774,-165702995.2211410999298095703125
60507.8750573165,-165702995.32108843326568603515625
60507.87515000379,-165702995.304133594036102294921875
60507.87524268455,-165702995.2406084537506103515625
60507.875335395176,-165702995.23642265796661376953125
60507.87542807391,-165702995.2420046329498291015625
60507.87552071649,-165702995.2620599269866943359375
60507.875613444434,-165702995.21121883392333984375
60507.875706107494,-165702995.18672788143157958984375
60507.87579877733,-165702995.227906644344329833984375
60507.87589152546,-165702995.23835551738739013671875
60507.87598420641,-165702995.263812959194183349609375
60507.87607683709,-165702995.140360295772552490234375
60507.87616961708,-165702995.142647445201873779296875
60507.87626226016,-165702995.222503125667572021484375
60507.87635492091,-165702995.2381274700164794921875
60507.87644760613,-165702995.249237239360809326171875
60507.876540347366,-165702995.12379562854766845703125
60507.87663299025,-165702995.078039705753326416015625
